"latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","source","raw_row","easting_m","northing_m","month"
-2.02905,114.18192,311.46,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",296.05,4.16,"N",NA,"nrt",160193,186486.587432189,9775454.91767981,"2026-08"
-2.0296,114.18543,313.29,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",296.5,4.7,"N",NA,"nrt",160194,186877.499280136,9775394.73235855,"2026-08"
-2.03127,114.19598,317.75,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",295.08,3.51,"N",NA,"nrt",160195,188052.456947341,9775211.9640629,"2026-08"
-2.02686,114.14631,367,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","h","2.0NRT",309.04,7.74,"N",NA,"nrt",160200,182521.250139316,9775690.32924888,"2026-08"
-2.02741,114.14982,367,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","h","2.0NRT",313.9,15.72,"N",NA,"nrt",160201,182912.175821135,9775630.14994921,"2026-08"
-2.02796,114.15332,367,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","h","2.0NRT",314.82,15.72,"N",NA,"nrt",160202,183301.98663273,9775569.96821157,"2026-08"
-2.02852,114.15683,356.26,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",319.81,26.49,"N",NA,"nrt",160203,183692.911399007,9775508.6812733,"2026-08"
-2.02907,114.16033,355.69,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",321.23,26.49,"N",NA,"nrt",160204,184082.719357986,9775448.49858525,"2026-08"
-2.02963,114.16385,354.74,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",317.81,19.97,"N",NA,"nrt",160205,184474.754688856,9775387.21265176,"2026-08"
-2.03018,114.16736,367,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","h","2.0NRT",307.15,19.97,"N",NA,"nrt",160206,184865.673218944,9775327.03096037,"2026-08"
-2.03073,114.17087,367,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","h","2.0NRT",301.48,15.01,"N",NA,"nrt",160207,185256.590322812,9775266.84878686,"2026-08"
-2.03129,114.17438,367,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","h","2.0NRT",312.62,15.01,"N",NA,"nrt",160208,185647.507937929,9775205.559465,"2026-08"
-2.03184,114.17789,352.74,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",305.12,4.16,"N",NA,"nrt",160209,186038.42219161,9775145.37632858,"2026-08"
-2.0324,114.1814,326.6,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",298.99,4.16,"N",NA,"nrt",160210,186429.336955515,9775084.08604914,"2026-08"
-2.03295,114.18491,336.79,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",299.96,4.7,"N",NA,"nrt",160211,186820.248364516,9775023.90194707,"2026-08"
-2.03351,114.18842,349.7,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",302.37,4.7,"N",NA,"nrt",160212,187211.160282715,9774962.6107073,"2026-08"
-2.03406,114.19195,353.85,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",301.62,3.51,"N",NA,"nrt",160213,187604.295643954,9774902.4295136,"2026-08"
-2.0263,114.14281,313.21,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",294.73,7.74,"N",NA,"nrt",160219,182131.434518489,9775751.61673136,"2026-08"
-2.03462,114.19546,311.99,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",294.68,3.51,"N",NA,"nrt",160220,187995.204714463,9774841.13730695,"2026-08"
-2.0302,114.14579,327.19,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",295.43,4.8,"N",NA,"nrt",160224,182464.003338892,9775320.59168433,"2026-08"
-2.03075,114.1493,367,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","h","2.0NRT",312.7,23.61,"N",NA,"nrt",160225,182854.928588822,9775260.41361426,"2026-08"
-2.03131,114.1528,353.02,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",331.85,23.61,"N",NA,"nrt",160226,183244.740920634,9775199.126415,"2026-08"
-2.03186,114.1563,352.96,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",328.17,46.95,"N",NA,"nrt",160227,183634.549874808,9775138.94542847,"2026-08"
-2.03242,114.15981,348.55,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",331.92,46.95,"N",NA,"nrt",160228,184025.47278051,9775077.65924384,"2026-08"
-2.03297,114.16333,354.38,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",321.45,15.44,"N",NA,"nrt",160229,184417.505731504,9775017.48121721,"2026-08"
-2.03352,114.16683,349.04,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",301.64,15.44,"N",NA,"nrt",160230,184807.310406285,9774957.29879348,"2026-08"
-2.03463,114.17386,357.17,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",307.94,17.83,"N",NA,"nrt",160231,185590.257676932,9774835.83169467,"2026-08"
-2.03519,114.17737,353.85,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",308.84,13.71,"N",NA,"nrt",160232,185981.173431341,9774774.54311441,"2026-08"
-2.03574,114.18088,350.19,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",303.07,13.71,"N",NA,"nrt",160233,186372.085823393,9774714.36071476,"2026-08"
-2.0363,114.18439,353.55,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",302.7,10.83,"N",NA,"nrt",160234,186762.998728054,9774653.07117287,"2026-08"
-2.03685,114.1879,348.78,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",296.47,10.83,"N",NA,"nrt",160235,187153.908276896,9774592.88780352,"2026-08"
-2.03408,114.17035,307.13,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",294.24,17.83,"N",NA,"nrt",160237,185199.342436161,9774896.01312736,"2026-08"
-2.03741,114.19142,311.44,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",293.93,1.61,"N",NA,"nrt",160238,187545.931731211,9774531.59923919,"2026-08"
-2.03465,114.15228,357.64,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",300.59,23.61,"N",NA,"nrt",160242,183187.494544917,9774829.39093886,"2026-08"
-2.03521,114.15578,354.41,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",318.26,46.95,"N",NA,"nrt",160243,183577.305019126,9774768.10449261,"2026-08"
-2.03576,114.15929,349.8,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",319.2,46.95,"N",NA,"nrt",160244,183968.225540707,9774707.92621691,"2026-08"
-2.03632,114.1628,350.07,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",296.4,15.44,"N",NA,"nrt",160245,184359.146580895,9774646.64078105,"2026-08"
-2.0341,114.14877,307.61,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",294.25,23.61,"N",NA,"nrt",160253,182796.571160589,9774889.56825503,"2026-08"
-2.03687,114.16631,318.48,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",294.14,15.44,"N",NA,"nrt",160254,184750.064241447,9774586.46154117,"2026-08"
-2.03853,114.17684,307.61,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",293.81,13.71,"N",NA,"nrt",160255,185922.810604901,9774404.81424679,"2026-08"
-2.03855,114.15527,330.85,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",294.88,7.03,"N",NA,"nrt",160258,183521.172925432,9774398.37184277,"2026-08"
-2.03911,114.15877,346.34,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",296.46,7.03,"N",NA,"nrt",160259,183910.98153711,9774337.0861447,"2026-08"
-2.06361,114.22694,313.59,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",296.48,1.35,"N",NA,"nrt",160285,191505.671609416,9771639.11945583,"2026-08"
-2.07142,114.25459,326.74,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",297.68,2,"N",NA,"nrt",160287,194585.521174912,9770780.21489166,"2026-08"
-2.06641,114.2229,315.51,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",296.25,1.35,"N",NA,"nrt",160294,191056.422303792,9771328.48079856,"2026-08"
-2.06696,114.22641,312.03,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",296.45,1.35,"N",NA,"nrt",160295,191447.31172345,9771268.299974,"2026-08"
-2.07031,114.24754,319.37,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",296.68,2.27,"N",NA,"nrt",160296,193800.421587521,9770901.68494672,"2026-08"
-2.07087,114.25105,310.99,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",296.16,2,"N",NA,"nrt",160297,194191.303074949,9770840.39398114,"2026-08"
-2.06976,114.22238,324.83,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",297.84,4.11,"N",NA,"nrt",160299,190999.177485931,9770957.6616949,"2026-08"
-2.07031,114.22589,349.62,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",304.09,4.11,"N",NA,"nrt",160300,191390.066447132,9770897.48207567,"2026-08"
-2.07087,114.2294,323.45,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",298.4,1.4,"N",NA,"nrt",160301,191780.955936368,9770836.19533617,"2026-08"
-2.06864,114.21535,316.56,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",295.51,1.44,"N",NA,"nrt",160307,190216.278101199,9771080.23071598,"2026-08"
-2.07143,114.23292,307.54,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",295.65,1.4,"N",NA,"nrt",160308,192172.957346725,9770774.91004113,"2026-08"
-2.0731,114.22185,333.2,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",298.68,4.11,"N",NA,"nrt",160309,190940.818654955,9770587.9468989,"2026-08"
-2.07366,114.22536,328.63,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",297.42,4.11,"N",NA,"nrt",160310,191331.709102762,9770526.66186642,"2026-08"
-2.07199,114.21483,312.4,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",295.2,1.44,"N",NA,"nrt",160314,190159.035465204,9770709.40883547,"2026-08"
-2.07255,114.21835,307.45,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",295.27,1.44,"N",NA,"nrt",160315,190551.042082393,9770648.12676297,"2026-08"
-2.07422,114.22887,306.71,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",295.56,1.4,"N",NA,"nrt",160316,191722.598138868,9770465.37633274,"2026-08"
-2.07645,114.24297,310.44,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",296.28,1.66,"N",NA,"nrt",160317,193292.818169812,9770221.34742916,"2026-08"
-2.07701,114.24649,319.51,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",298,1.66,"N",NA,"nrt",160318,193684.813461926,9770160.0613047,"2026-08"
-2.07478,114.21079,305.55,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",294.62,1.71,"N",NA,"nrt",160320,189709.786518703,9770399.86695146,"2026-08"
-2.07534,114.2143,310.3,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",295.96,1.35,"N",NA,"nrt",160321,190100.680756167,9770338.58463333,"2026-08"
-2.0759,114.21781,310.86,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",296.18,1.35,"N",NA,"nrt",160322,190491.573577152,9770277.30181473,"2026-08"
-2.07757,114.20676,324.49,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",295.37,1.71,"N",NA,"nrt",160323,189261.651687898,9770090.32374467,"2026-08"
-2.07813,114.21026,321.63,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",297.07,1.71,"N",NA,"nrt",160324,189651.433539594,9770029.04117036,"2026-08"
-2.07869,114.21378,319.58,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",297.88,1.35,"N",NA,"nrt",160325,190043.440667866,9769967.76202959,"2026-08"
-2.07925,114.21729,315.88,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",297.16,1.35,"N",NA,"nrt",160326,190434.333031472,9769906.48041968,"2026-08"
-2.0798,114.22081,306.83,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",295.68,1.79,"N",NA,"nrt",160327,190826.33536607,9769846.30689072,"2026-08"
-2.08539,114.25601,309.92,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",294.82,1.69,"N",NA,"nrt",160328,194746.298326264,9769234.58393095,"2026-08"
-2.08148,114.20974,332.28,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",297.09,4.68,"N",NA,"nrt",160330,189594.195184926,9769658.21699265,"2026-08"
-2.08204,114.21326,336.71,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",300.44,6.32,"N",NA,"nrt",160331,189986.201853364,9769596.93906585,"2026-08"
-2.08259,114.21677,323.96,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",298.08,6.32,"N",NA,"nrt",160332,190377.091803279,9769536.76529086,"2026-08"
-2.08315,114.22028,320.93,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",297.64,2.43,"N",NA,"nrt",160333,190767.982293818,9769475.4843829,"2026-08"
-2.08371,114.22379,314.79,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",296.95,2.43,"N",NA,"nrt",160335,191158.871369329,9769414.20297042,"2026-08"
-2.08539,114.23434,307.92,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",295.26,1.03,"N",NA,"nrt",160336,192333.756758731,9769230.35961306,"2026-08"
-2.08538,114.21272,351.59,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",303.62,6.32,"N",NA,"nrt",160340,189926.735672543,9769227.21842679,"2026-08"
-2.08594,114.21624,350.12,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",301.73,6.32,"N",NA,"nrt",160341,190318.740463443,9769165.94120656,"2026-08"
-2.0865,114.21976,338.09,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",299.37,2.43,"N",NA,"nrt",160342,190710.743829833,9769104.6634772,"2026-08"
-2.08706,114.22327,322.13,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",297.31,2.43,"N",NA,"nrt",160343,191101.632444196,9769043.38327153,"2026-08"
-2.09042,114.24439,324.58,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",296.55,3.81,"N",NA,"nrt",160344,193453.614318068,9768675.70310348,"2026-08"
-2.09321,114.26202,321.1,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",296.49,2.6,"N",NA,"nrt",160345,195416.898262532,9768370.4012339,"2026-08"
-2.08762,114.22679,309.28,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",295.37,2.11,"N",NA,"nrt",160347,191493.632969446,9768982.10452384,"2026-08"
-2.0893,114.23734,307.38,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",294.79,1.03,"N",NA,"nrt",160348,192668.512714564,9768798.26325218,"2026-08"
-2.09266,114.25849,317.7,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",296.46,2.88,"N",NA,"nrt",160349,195023.80053066,9768430.57660055,"2026-08"
-2.08873,114.2122,335.78,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",298.78,15.04,"N",NA,"nrt",160351,189869.499407628,9768856.39473616,"2026-08"
-2.08929,114.21571,367,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","h","2.0NRT",305.08,15.04,"N",NA,"nrt",160352,190260.390401079,9768795.11675536,"2026-08"
-2.08985,114.21923,337.03,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",299.62,5.68,"N",NA,"nrt",160353,190652.393307589,9768733.84024006,"2026-08"
-2.09041,114.22275,337.82,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",300.14,5.68,"N",NA,"nrt",160354,191044.394790319,9768672.56321361,"2026-08"
-2.09097,114.22626,322.27,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",297.07,4.11,"N",NA,"nrt",160355,191435.281527349,9768611.28370725,"2026-08"
-2.09377,114.24387,329.76,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",296.56,2.91,"N",NA,"nrt",160356,193396.37386496,9768304.89028168,"2026-08"
-2.09153,114.22978,312.98,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",296.22,4.11,"N",NA,"nrt",160360,191827.2801704,9768550.00565838,"2026-08"
-2.09265,114.23682,309.92,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",295.11,1.45,"N",NA,"nrt",160361,192611.273199015,9768427.44802022,"2026-08"
-2.09321,114.24035,309.51,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",295.19,2.91,"N",NA,"nrt",160362,193004.380895795,9768366.17038967,"2026-08"
-2.09264,114.21519,353.77,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",318.88,15.04,"N",NA,"nrt",160365,190203.154949404,9768424.29391469,"2026-08"
-2.0932,114.21871,348.87,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",303.79,5.68,"N",NA,"nrt",160366,190595.157391058,9768363.01861187,"2026-08"
-2.09376,114.22223,340.77,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",299.69,5.68,"N",NA,"nrt",160367,190987.158408281,9768301.74279656,"2026-08"
-2.09432,114.22575,347.92,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",302.49,4.11,"N",NA,"nrt",160368,191379.158002463,9768240.46646804,"2026-08"
-2.09488,114.22926,349.97,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",302.85,4.11,"N",NA,"nrt",160369,191770.042857284,9768179.18765603,"2026-08"
-2.09656,114.23983,348.96,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",300.84,2.91,"N",NA,"nrt",160370,192947.142176479,9767995.35600808,"2026-08"
-2.09208,114.21168,307.39,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",293.95,15.04,"N",NA,"nrt",160375,189812.264418281,9768485.5706852,"2026-08"
-2.096,114.2363,305.94,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",294.77,1.45,"N",NA,"nrt",160376,192554.034950341,9768056.63243072,"2026-08"
-2.09712,114.24335,309.27,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",294.72,2.91,"N",NA,"nrt",160377,193339.134676239,9767934.07710313,"2026-08"
-2.09436,114.21528,349.24,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",326.82,22.97,"N",NA,"nrt",160380,190213.513156501,9768233.97180706,"2026-08"
-2.09491,114.2188,356.03,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",310.81,14.39,"N",NA,"nrt",160381,190605.513260447,9768173.80368015,"2026-08"
-2.09546,114.22232,346.8,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",303.09,14.39,"N",NA,"nrt",160382,190997.511943731,9768113.63503339,"2026-08"
-2.09601,114.22584,367,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","h","2.0NRT",308.9,9.85,"N",NA,"nrt",160383,191389.509207748,9768053.46586609,"2026-08"
-2.09656,114.22935,353.25,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",307.71,9.85,"N",NA,"nrt",160384,191780.391737457,9767993.29420645,"2026-08"
-2.09822,114.23991,344.25,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",299.14,3.24,"N",NA,"nrt",160385,192956.37274689,9767811.67540843,"2026-08"
-2.0938,114.21175,311.06,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",294.09,22.97,"N",NA,"nrt",160388,189820.396326306,9768295.24406439,"2026-08"
-2.09711,114.23287,305.82,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",295,1.42,"N",NA,"nrt",160389,192172.386170815,9767933.12399802,"2026-08"
-2.09767,114.2364,305.51,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",294.51,1.42,"N",NA,"nrt",160390,192565.49445334,9767871.84862655,"2026-08"
-2.09877,114.24345,307.68,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",294.56,3.24,"N",NA,"nrt",160391,193350.589540294,9767751.50755969,"2026-08"
-2.09771,114.21476,339.5,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",296.68,22.97,"N",NA,"nrt",160394,190156.27956728,9767863.14854752,"2026-08"
-2.09826,114.21828,351.19,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",299.31,14.39,"N",NA,"nrt",160395,190548.279200937,9767802.98163409,"2026-08"
-2.09881,114.22179,367,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","h","2.0NRT",306.05,14.39,"N",NA,"nrt",160396,190939.164091316,9767742.81222083,"2026-08"
-2.09936,114.22531,349.52,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",301.77,9.85,"N",NA,"nrt",160397,191331.160887477,9767682.6442663,"2026-08"
-2.09991,114.22883,332.48,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",297.92,9.85,"N",NA,"nrt",160398,191723.156265112,9767622.4757892,"2026-08"
-2.10047,114.23235,322.23,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",297,1.42,"N",NA,"nrt",160399,192115.152186368,9767561.20017747,"2026-08"
-2.10157,114.2394,321.67,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",295.81,3.24,"N",NA,"nrt",160400,192900.249160933,9767440.86257948,"2026-08"
-2.10102,114.23587,312.05,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",295.85,1.42,"N",NA,"nrt",160403,192507.14472913,9767501.03065648,"2026-08"
-2.10216,114.22127,349.61,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",300.54,5.78,"N",NA,"nrt",160404,190881.930835944,9767371.991024,"2026-08"
-2.10271,114.22479,351.4,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",301.73,5.4,"N",NA,"nrt",160405,191273.927159289,9767311.82428065,"2026-08"
-2.10326,114.22831,327.59,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",296.68,5.4,"N",NA,"nrt",160406,191665.922063462,9767251.65701338,"2026-08"
-2.10382,114.23183,351.01,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",301.88,4.7,"N",NA,"nrt",160407,192057.917514114,9767190.38260961,"2026-08"
-2.10437,114.23535,352.18,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",300.29,4.7,"N",NA,"nrt",160408,192449.909582127,9767130.21429575,"2026-08"
-2.10492,114.23887,318.01,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",294.26,1.87,"N",NA,"nrt",160414,192841.90023514,9767070.04545592,"2026-08"
-2.10551,114.22075,320.81,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",295.55,5.78,"N",NA,"nrt",160416,190824.698854342,9767001.16946769,"2026-08"
-2.10606,114.22427,342.97,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",300.29,5.4,"N",NA,"nrt",160417,191216.694703626,9766941.00393593,"2026-08"
-2.10717,114.23131,319.04,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",295.3,4.7,"N",NA,"nrt",160425,192000.684111899,9766819.56468348,"2026-08"
-2.10772,114.23483,313.82,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",294.65,4.7,"N",NA,"nrt",160426,192392.675703922,9766759.39757715,"2026-08"
-2.10886,114.22022,320.69,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",294.82,4.4,"N",NA,"nrt",160429,190766.354830797,9766630.3455626,"2026-08"
-2.10941,114.22374,346.82,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",301.99,11.46,"N",NA,"nrt",160430,191158.350208501,9766570.18124482,"2026-08"
-2.11052,114.23078,314.43,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",294.59,1.39,"N",NA,"nrt",160437,191942.338675181,9766448.74441578,"2026-08"
-2.11107,114.23431,314.77,0.39,0.36,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",294.09,1.39,"N",NA,"nrt",160438,192335.443095098,9766388.58050057,"2026-08"
-2.12994,114.3326,304.02,0.39,0.37,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",293.58,1.7,"N",NA,"nrt",160445,203281.232297677,9764319.70401738,"2026-08"
-2.22993,114.66064,322.81,0.4,0.37,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",294.91,1.91,"N",NA,"nrt",160513,239811.043343742,9753317.72049182,"2026-08"
-2.23388,114.66373,315.65,0.4,0.37,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",293.07,1.09,"N",NA,"nrt",160524,240155.605883651,9752881.30185304,"2026-08"
-2.23445,114.66734,310.67,0.4,0.37,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",292.63,1.09,"N",NA,"nrt",160525,240557.440035081,9752818.88469732,"2026-08"
-2.22629,114.39746,302.48,0.4,0.37,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",292.39,0.53,"N",NA,"nrt",160689,210519.654845241,9753671.29093356,"2026-08"
-2.23137,114.42944,313.63,0.4,0.37,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",294.39,1.5,"N",NA,"nrt",160690,214080.181452261,9753115.46869806,"2026-08"
-2.21951,114.33314,306.72,0.39,0.37,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",294.82,1.06,"N",NA,"nrt",160703,203358.8634099,9754408.71328229,"2026-08"
-2.22132,114.33311,311.09,0.39,0.37,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",295.08,1.87,"N",NA,"nrt",160719,203355.885464333,9754208.427135,"2026-08"
-2.22187,114.33664,307.64,0.39,0.37,2026-08-29,"1802","SNPP","SNPP","n","2.0NRT",294.83,1.33,"N",NA,"nrt",160720,203748.929228202,9754148.27765584,"2026-08"
