latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-1.55892,105.75349,333.99,0.42,0.38,2026-04-24,0639,SNPP,SNPP,n,2,296.16,3.46,D,0
0.31075,116.30651,367,0.68,0.74,2026-04-24,0639,SNPP,SNPP,h,2,293.21,23.45,D,0
0.31055,116.30444,367,0.68,0.74,2026-04-24,0639,SNPP,SNPP,h,2,292.71,29.43,D,0
0.40007,116.2907,334.6,0.68,0.74,2026-04-24,0639,SNPP,SNPP,n,2,292.33,6.51,D,0
0.50314,116.66787,330.56,0.72,0.75,2026-04-24,0639,SNPP,SNPP,n,2,291.1,6.6,D,0
0.50017,116.66867,331.86,0.72,0.76,2026-04-24,0639,SNPP,SNPP,n,2,291.15,5.9,D,0
-0.07531,109.61894,345.55,0.47,0.48,2026-04-24,0639,SNPP,SNPP,n,2,292.31,7.73,D,0
-0.07589,109.61955,341.31,0.47,0.48,2026-04-24,0639,SNPP,SNPP,n,2,293.11,6.89,D,0
1.32796,116.64297,329.52,0.74,0.76,2026-04-24,0639,SNPP,SNPP,n,2,291.58,4.69,D,0
1.33148,116.6463,327.2,0.74,0.76,2026-04-24,0639,SNPP,SNPP,n,2,291.86,4.41,D,0
0.34147,109.53144,331.01,0.47,0.48,2026-04-24,0639,SNPP,SNPP,n,2,293.16,7.08,D,0
0.34079,109.52714,340.34,0.47,0.48,2026-04-24,0639,SNPP,SNPP,n,2,293.59,6.3,D,0
0.34046,109.52913,355.65,0.47,0.48,2026-04-24,0639,SNPP,SNPP,n,2,293.58,8.89,D,0
0.42438,109.60362,347.41,0.48,0.48,2026-04-24,0639,SNPP,SNPP,n,2,292.77,6.57,D,0
0.42942,109.43333,333.19,0.47,0.47,2026-04-24,0639,SNPP,SNPP,n,2,291.67,4.95,D,0
0.43322,109.43272,335.35,0.47,0.48,2026-04-24,0639,SNPP,SNPP,n,2,293.35,4.41,D,0
0.75138,110.54681,341.32,0.56,0.52,2026-04-24,0639,SNPP,SNPP,n,2,292.31,12.53,D,0
0.5788,104.20937,331.99,0.39,0.36,2026-04-24,0639,SNPP,SNPP,n,2,296.89,2.81,D,0
1.56033,109.63294,352.31,0.5,0.49,2026-04-24,0639,SNPP,SNPP,n,2,292.01,11.65,D,0
0.68231,103.40536,339.57,0.38,0.36,2026-04-24,0639,SNPP,SNPP,n,2,301.16,16.55,D,0
1.62009,109.25146,340.57,0.47,0.48,2026-04-24,0639,SNPP,SNPP,n,2,291.17,15.03,D,0
1.91832,109.46974,337.79,0.49,0.49,2026-04-24,0639,SNPP,SNPP,n,2,291.64,3.1,D,0
0.82208,102.30592,332.16,0.39,0.36,2026-04-24,0639,SNPP,SNPP,n,2,296.41,2.49,D,0
1.92352,109.47355,339.6,0.49,0.49,2026-04-24,0639,SNPP,SNPP,n,2,292.92,16.19,D,0
1.92283,109.46909,343.38,0.49,0.49,2026-04-24,0639,SNPP,SNPP,n,2,292.97,22.4,D,0
2.41331,100.31701,349.08,0.43,0.38,2026-04-24,0640,SNPP,SNPP,n,2,295.06,13.05,D,0
3.69008,108.30129,333.9,0.44,0.46,2026-04-24,0640,SNPP,SNPP,n,2,295.45,3.23,D,0
3.71931,108.30502,342.99,0.44,0.46,2026-04-24,0640,SNPP,SNPP,n,2,296.38,9.52,D,3
3.71873,108.30102,341.72,0.44,0.46,2026-04-24,0640,SNPP,SNPP,n,2,298.16,9.52,D,0
3.84023,108.09857,330.33,0.43,0.46,2026-04-24,0640,SNPP,SNPP,n,2,298.55,4.94,D,0
3.38713,97.89433,333.09,0.56,0.43,2026-04-24,0640,SNPP,SNPP,n,2,295.07,3.35,D,0
4.43092,97.69396,332.59,0.56,0.43,2026-04-24,0641,SNPP,SNPP,n,2,296.23,3.65,D,0
4.66518,97.60483,334.11,0.56,0.43,2026-04-24,0641,SNPP,SNPP,n,2,300.2,10.95,D,0
4.69487,97.76852,339.41,0.55,0.42,2026-04-24,0641,SNPP,SNPP,n,2,299.42,11.12,D,0
4.66835,97.59919,333.85,0.56,0.43,2026-04-24,0641,SNPP,SNPP,n,2,299.51,7.46,D,0
4.66327,97.60313,333.97,0.56,0.43,2026-04-24,0641,SNPP,SNPP,n,2,300.11,6.59,D,0
4.69409,97.76648,333.87,0.55,0.42,2026-04-24,0641,SNPP,SNPP,n,2,297.56,4.94,D,0
4.66722,97.60252,343.58,0.56,0.43,2026-04-24,0641,SNPP,SNPP,n,2,300.1,6.59,D,0
4.53868,95.87331,329.08,0.48,0.48,2026-04-24,0641,SNPP,SNPP,n,2,290.6,2.79,D,0
-1.81672,136.74911,339.81,0.5,0.49,2026-04-24,1558,SNPP,SNPP,n,2,290.56,5.03,N,2
1.4937,127.63404,318.9,0.36,0.57,2026-04-24,1738,SNPP,SNPP,n,2,289.1,0.83,N,1
1.49314,127.63745,301.15,0.36,0.57,2026-04-24,1738,SNPP,SNPP,n,2,287.46,0.83,N,1
0.51019,127.89262,312.73,0.38,0.59,2026-04-24,1738,SNPP,SNPP,n,2,291.28,2.45,N,2
0.50966,127.89595,317.16,0.39,0.59,2026-04-24,1738,SNPP,SNPP,n,2,291.67,1.92,N,2
0.49031,127.98265,310.63,0.39,0.59,2026-04-24,1738,SNPP,SNPP,n,2,290.27,1.42,N,2
0.48133,128.00371,321.57,0.39,0.59,2026-04-24,1738,SNPP,SNPP,n,2,291.88,2.27,N,2
0.48592,127.97489,304.93,0.39,0.59,2026-04-24,1738,SNPP,SNPP,n,2,290.44,1.22,N,2
0.48476,127.98217,303.91,0.39,0.59,2026-04-24,1738,SNPP,SNPP,n,2,289.91,1.97,N,2
0.48415,127.98601,308.39,0.39,0.59,2026-04-24,1738,SNPP,SNPP,n,2,290.66,2.26,N,2
0.48357,127.98965,316.64,0.39,0.59,2026-04-24,1738,SNPP,SNPP,n,2,291.19,2.26,N,2
0.48302,127.99311,310.14,0.39,0.59,2026-04-24,1738,SNPP,SNPP,n,2,290.45,1.99,N,2
0.48246,127.99664,306.39,0.39,0.59,2026-04-24,1738,SNPP,SNPP,n,2,290.55,1.99,N,2
0.4819,128.00011,315.84,0.39,0.59,2026-04-24,1738,SNPP,SNPP,n,2,291.03,2.27,N,2
1.9286,117.29131,317.1,0.4,0.37,2026-04-24,1738,SNPP,SNPP,n,2,293.76,1.05,N,0
1.68628,117.18814,334.86,0.4,0.37,2026-04-24,1738,SNPP,SNPP,n,2,294.16,3.69,N,0
0.94106,117.12852,306.06,0.4,0.37,2026-04-24,1739,SNPP,SNPP,n,2,293.28,1,N,0
0.70401,117.46375,314.03,0.39,0.36,2026-04-24,1739,SNPP,SNPP,n,2,295.57,1.63,N,0
0.69016,117.55168,318.2,0.39,0.36,2026-04-24,1739,SNPP,SNPP,n,2,296.21,2.3,N,2
1.92336,109.46927,308.76,0.38,0.59,2026-04-24,1739,SNPP,SNPP,n,2,286.65,1.34,N,0
1.91791,109.4684,313.63,0.38,0.59,2026-04-24,1739,SNPP,SNPP,n,2,286.4,1.34,N,0
0.68181,117.56117,310.4,0.39,0.36,2026-04-24,1739,SNPP,SNPP,n,2,295.71,1.85,N,2
0.67736,117.56768,307.23,0.39,0.36,2026-04-24,1739,SNPP,SNPP,n,2,295.23,1.26,N,2
0.67401,117.56717,321.17,0.39,0.36,2026-04-24,1739,SNPP,SNPP,n,2,295.05,1.26,N,2
0.67456,117.56366,313.7,0.39,0.36,2026-04-24,1739,SNPP,SNPP,n,2,295.38,2.95,N,2
0.68614,117.46816,306.62,0.39,0.36,2026-04-24,1739,SNPP,SNPP,n,2,294.93,0.93,N,0
0.67014,117.53432,309.64,0.39,0.36,2026-04-24,1739,SNPP,SNPP,n,2,295.56,1.49,N,0
0.64615,117.55576,309.59,0.39,0.36,2026-04-24,1739,SNPP,SNPP,n,2,295.09,0.71,N,0
1.9223,109.4694,316.19,0.38,0.59,2026-04-24,1739,SNPP,SNPP,n,2,286.53,2.04,N,0
1.92176,109.4729,303.59,0.38,0.59,2026-04-24,1739,SNPP,SNPP,n,2,286.3,1.39,N,0
0.6428,117.55524,305.56,0.39,0.36,2026-04-24,1739,SNPP,SNPP,n,2,294.32,0.71,N,0
1.91685,109.46855,304.9,0.38,0.59,2026-04-24,1739,SNPP,SNPP,n,2,286.13,0.73,N,0
0.61261,117.4424,312.96,0.39,0.36,2026-04-24,1739,SNPP,SNPP,n,2,295.1,1.27,N,2
1.61956,109.24863,347.95,0.39,0.59,2026-04-24,1739,SNPP,SNPP,n,2,288.74,7.2,N,0
0.31377,116.30949,316.17,0.42,0.38,2026-04-24,1739,SNPP,SNPP,n,2,294.61,1.04,N,0
0.31031,116.30895,308.85,0.42,0.38,2026-04-24,1739,SNPP,SNPP,n,2,294.73,0.95,N,0
-1.57201,127.42889,297.21,0.39,0.59,2026-04-24,1739,SNPP,SNPP,n,2,274.76,0.97,N,2
-0.38434,117.05093,309.27,0.4,0.37,2026-04-24,1739,SNPP,SNPP,n,2,295.49,0.92,N,2
-1.38411,122.48018,304.56,0.54,0.42,2026-04-24,1739,SNPP,SNPP,n,2,292.25,1.44,N,2
-0.58308,117.38489,306.85,0.39,0.36,2026-04-24,1739,SNPP,SNPP,n,2,295.8,1.07,N,2
-0.70757,117.06301,310.19,0.39,0.37,2026-04-24,1739,SNPP,SNPP,n,2,294.55,1.12,N,2
-0.71093,117.06248,323.75,0.39,0.37,2026-04-24,1739,SNPP,SNPP,n,2,296.14,2.27,N,2
-1.24741,116.81153,314.15,0.4,0.37,2026-04-24,1739,SNPP,SNPP,n,2,295.74,1.09,N,3
-1.24797,116.8151,310.47,0.4,0.37,2026-04-24,1739,SNPP,SNPP,n,2,295.35,1.09,N,3
-1.25134,116.81457,306.78,0.4,0.37,2026-04-24,1739,SNPP,SNPP,n,2,295.09,1.09,N,3
-1.70593,119.30798,308.62,0.4,0.37,2026-04-24,1739,SNPP,SNPP,n,2,293.44,0.75,N,0
-2.27108,121.76629,308.32,0.5,0.41,2026-04-24,1739,SNPP,SNPP,n,2,294.56,2.31,N,2
-2.27039,121.76412,307.46,0.5,0.41,2026-04-24,1739,SNPP,SNPP,n,2,294.56,2.9,N,2
-2.45998,121.15069,303.94,0.47,0.4,2026-04-24,1739,SNPP,SNPP,n,2,291.88,0.6,N,0
-2.82783,122.17386,320.56,0.54,0.42,2026-04-24,1739,SNPP,SNPP,n,2,293.27,5.18,N,2
-2.82254,122.13974,309.71,0.54,0.42,2026-04-24,1739,SNPP,SNPP,n,2,293.16,3.87,N,0
-2.83171,122.17316,326.41,0.54,0.42,2026-04-24,1739,SNPP,SNPP,n,2,294.95,5.18,N,2
-2.84102,122.18172,317.85,0.54,0.42,2026-04-24,1739,SNPP,SNPP,n,2,291.56,5.47,N,0
-2.86238,122.1614,312.79,0.54,0.42,2026-04-24,1739,SNPP,SNPP,n,2,293.41,3.7,N,2
-1.88955,115.86628,304.03,0.42,0.38,2026-04-24,1739,SNPP,SNPP,n,2,293.18,2.13,N,2
-1.89301,115.86575,339,0.42,0.38,2026-04-24,1739,SNPP,SNPP,n,2,295.81,6.13,N,2
-1.8924,115.86198,309.35,0.42,0.38,2026-04-24,1739,SNPP,SNPP,n,2,293.33,4.37,N,2
-2.87942,122.16876,306.38,0.54,0.42,2026-04-24,1739,SNPP,SNPP,n,2,292.82,1.99,N,2
-1.89646,115.8652,333.83,0.42,0.38,2026-04-24,1739,SNPP,SNPP,n,2,295.37,6.13,N,2
-2.88179,122.15808,305.97,0.54,0.42,2026-04-24,1739,SNPP,SNPP,n,2,292.29,3.91,N,0
-1.45829,112.61534,308.48,0.42,0.45,2026-04-24,1739,SNPP,SNPP,n,2,293.05,1.06,N,0
-2.0621,115.57098,318.18,0.43,0.38,2026-04-24,1739,SNPP,SNPP,n,2,294.84,2.93,N,2
-2.1679,115.57896,309.77,0.43,0.38,2026-04-24,1739,SNPP,SNPP,n,2,294.33,3.03,N,2
-2.21203,115.49696,321.95,0.43,0.38,2026-04-24,1739,SNPP,SNPP,n,2,295.36,2.72,N,2
-3.90342,122.41999,323.03,0.39,0.44,2026-04-24,1740,SNPP,SNPP,n,2,284.15,4.32,N,2
-2.88484,115.25646,331.17,0.43,0.38,2026-04-24,1740,SNPP,SNPP,n,2,292.31,3.3,N,0
-2.91519,115.24372,309.35,0.43,0.38,2026-04-24,1740,SNPP,SNPP,n,2,289.73,1.05,N,0
-2.93626,115.24035,305.37,0.43,0.38,2026-04-24,1740,SNPP,SNPP,n,2,289.1,1.26,N,2
-2.93977,115.23978,309.66,0.43,0.38,2026-04-24,1740,SNPP,SNPP,n,2,289.26,1.02,N,0
-2.94328,115.23923,308.47,0.43,0.38,2026-04-24,1740,SNPP,SNPP,n,2,288.24,1.02,N,0
-2.99863,115.20267,310.93,0.43,0.38,2026-04-24,1740,SNPP,SNPP,n,2,290.08,1.6,N,2
-4.44023,121.71491,308.55,0.53,0.42,2026-04-24,1740,SNPP,SNPP,n,2,291.91,2.24,N,0
-3.76197,115.43172,308.3,0.42,0.38,2026-04-24,1740,SNPP,SNPP,n,2,292.02,1.13,N,0
-6.54998,108.09272,314.44,0.35,0.56,2026-04-24,1741,SNPP,SNPP,n,2,289.17,1.04,N,2
-6.55054,108.09589,311.71,0.35,0.56,2026-04-24,1741,SNPP,SNPP,n,2,288.82,1.04,N,2
-7.18331,111.68958,303.99,0.39,0.44,2026-04-24,1741,SNPP,SNPP,n,2,288.84,0.76,N,0
-7.24026,111.73119,305.11,0.39,0.44,2026-04-24,1741,SNPP,SNPP,n,2,289.67,2.26,N,2
-8.41209,118.0122,303.64,0.4,0.37,2026-04-24,1741,SNPP,SNPP,n,2,290.96,0.35,N,0
-7.94261,112.95282,313.09,0.49,0.4,2026-04-24,1741,SNPP,SNPP,n,2,287.04,2.66,N,1
-7.54417,110.43687,324.11,0.47,0.48,2026-04-24,1741,SNPP,SNPP,n,2,287.73,3.28,N,1
-8.11037,112.92313,313.93,0.49,0.4,2026-04-24,1741,SNPP,SNPP,n,2,280.26,1.67,N,1
-8.11401,112.92214,345.11,0.49,0.4,2026-04-24,1741,SNPP,SNPP,n,2,294.82,8.3,N,1
-8.11468,112.92618,315.45,0.49,0.4,2026-04-24,1741,SNPP,SNPP,n,2,286.95,8.3,N,1
-8.11266,112.92445,347.87,0.49,0.4,2026-04-24,1741,SNPP,SNPP,n,2,307.59,13.71,N,1
-7.35258,108.42265,301.29,0.32,0.55,2026-04-24,1741,SNPP,SNPP,n,2,284.71,0.3,N,0
-8.97758,117.18345,306.95,0.39,0.36,2026-04-24,1741,SNPP,SNPP,n,2,290.7,0.61,N,0
-8.7196,115.20274,308.56,0.4,0.37,2026-04-24,1741,SNPP,SNPP,n,2,292.4,0.64,N,0
5.22468,97.07419,309.51,0.45,0.39,2026-04-24,1919,SNPP,SNPP,n,2,286.24,1.39,N,2
5.15122,96.90304,303.51,0.44,0.39,2026-04-24,1919,SNPP,SNPP,n,2,268.59,0.6,N,0
3.64176,98.68504,307.54,0.57,0.43,2026-04-24,1919,SNPP,SNPP,n,2,287.67,1.96,N,0
2.42402,100.33907,319.34,0.51,0.49,2026-04-24,1919,SNPP,SNPP,n,2,284.49,4.71,N,0
0.70368,103.40646,303.24,0.44,0.62,2026-04-24,1920,SNPP,SNPP,n,2,287.62,0.37,N,0
0.30595,99.44663,299.25,0.48,0.48,2026-04-24,1920,SNPP,SNPP,n,2,278.08,0.49,N,0
-0.49007,102.47669,307.59,0.4,0.6,2026-04-24,1920,SNPP,SNPP,n,2,280.77,0.66,N,0
-0.9859,103.33279,303.63,0.46,0.64,2026-04-24,1920,SNPP,SNPP,n,2,279,0.56,N,2
-1.02455,103.35934,299.42,0.46,0.64,2026-04-24,1920,SNPP,SNPP,n,2,279.57,0.59,N,2
-4.20614,140.32654,339.11,0.45,0.47,2026-04-25,0437,SNPP,SNPP,n,2,289.51,5.62,D,0
-4.20439,140.32632,340.61,0.45,0.47,2026-04-25,0437,SNPP,SNPP,n,2,290.8,5.81,D,0
-4.55152,136.88478,326.52,0.43,0.38,2026-04-25,0437,SNPP,SNPP,l,2,299.53,4.15,D,0
-2.36268,139.59602,341.54,0.43,0.46,2026-04-25,0438,SNPP,SNPP,n,2,295.45,12.7,D,0
-2.32491,138.02129,328.92,0.51,0.41,2026-04-25,0438,SNPP,SNPP,n,2,295.23,2.58,D,0
-2.54748,133.83084,330.02,0.38,0.36,2026-04-25,0438,SNPP,SNPP,n,2,296.02,2.66,D,0
-4.19144,122.10309,328.49,0.6,0.71,2026-04-25,0438,SNPP,SNPP,n,2,286.51,4.64,D,0
-1.81595,136.75119,337.03,0.45,0.39,2026-04-25,0438,SNPP,SNPP,n,2,298.27,11.9,D,2
-1.12957,136.08687,330.04,0.43,0.38,2026-04-25,0438,SNPP,SNPP,n,2,294.01,2.98,D,0
-0.84265,133.26617,330.68,0.39,0.36,2026-04-25,0438,SNPP,SNPP,n,2,295.71,1.39,D,0
-0.8517,133.14012,333.7,0.39,0.36,2026-04-25,0438,SNPP,SNPP,n,2,299.67,3.3,D,0
-0.83855,133.15935,331.74,0.39,0.36,2026-04-25,0438,SNPP,SNPP,n,2,296.94,1.64,D,0
-0.84179,133.0712,335.64,0.39,0.36,2026-04-25,0438,SNPP,SNPP,n,2,300.73,4.55,D,0
-0.74748,133.55528,332.31,0.38,0.36,2026-04-25,0438,SNPP,SNPP,n,2,296.41,2.89,D,0
-0.74801,133.55182,330.45,0.38,0.36,2026-04-25,0438,SNPP,SNPP,n,2,296.26,2.89,D,0
-2.57851,121.37634,340.95,0.64,0.72,2026-04-25,0438,SNPP,SNPP,n,2,287.82,3.65,D,2
-0.38869,132.31787,327.85,0.4,0.37,2026-04-25,0439,SNPP,SNPP,n,2,295.82,1.62,D,0
-2.0128,121.42041,331.34,0.62,0.72,2026-04-25,0439,SNPP,SNPP,n,2,292.29,7.85,D,2
-2.01544,121.421,325.56,0.62,0.72,2026-04-25,0439,SNPP,SNPP,n,2,292.18,5.27,D,0
-1.58253,122.23029,334.17,0.54,0.68,2026-04-25,0439,SNPP,SNPP,n,2,290.84,4.78,D,0
-1.57978,122.23174,343.8,0.54,0.68,2026-04-25,0439,SNPP,SNPP,n,2,290.78,5.78,D,0
-1.13331,122.64834,332.83,0.5,0.66,2026-04-25,0439,SNPP,SNPP,n,2,292.55,4.1,D,0
-0.98831,121.5164,343.63,0.59,0.7,2026-04-25,0439,SNPP,SNPP,n,2,290.74,6.51,D,0
1.47501,127.81902,330.58,0.41,0.45,2026-04-25,0439,SNPP,SNPP,n,2,295.65,2.61,D,0
1.7002,127.87995,345.27,0.4,0.44,2026-04-25,0439,SNPP,SNPP,n,2,301.94,5.85,D,1
1.69962,127.87624,335.08,0.4,0.44,2026-04-25,0439,SNPP,SNPP,n,2,297.07,5.85,D,1
-8.11295,112.92682,341.21,0.46,0.39,2026-04-25,0618,SNPP,SNPP,n,2,310.05,13.49,D,1
-7.8061,112.02892,335.37,0.42,0.38,2026-04-25,0618,SNPP,SNPP,n,2,297.45,4.57,D,0
-7.55598,112.1278,335.12,0.43,0.38,2026-04-25,0618,SNPP,SNPP,n,2,297.42,4.12,D,0
-7.70259,108.99438,337.33,0.39,0.36,2026-04-25,0618,SNPP,SNPP,n,2,293.26,4.38,D,2
-2.7474,121.63541,337.28,0.66,0.73,2026-04-25,0619,SNPP,SNPP,n,2,289.37,8.1,D,0
-2.747,121.63443,339.12,0.66,0.73,2026-04-25,0619,SNPP,SNPP,n,2,289.29,4.93,D,0
-2.62365,121.61805,335.84,0.66,0.73,2026-04-25,0619,SNPP,SNPP,n,2,289.92,8.71,D,0
-2.57918,121.38082,367,0.64,0.72,2026-04-25,0619,SNPP,SNPP,h,2,291.6,29.29,D,2
-2.58028,121.37444,343.5,0.64,0.72,2026-04-25,0619,SNPP,SNPP,n,2,288.97,13.66,D,2
-2.57703,121.38223,345.26,0.64,0.72,2026-04-25,0619,SNPP,SNPP,n,2,290.75,18.95,D,2
-2.57809,121.37585,357.97,0.64,0.72,2026-04-25,0619,SNPP,SNPP,l,2,289.94,16.73,D,2
-3.00081,115.7802,339.83,0.53,0.5,2026-04-25,0619,SNPP,SNPP,n,2,293.23,4.36,D,0
-2.01492,121.41903,330.86,0.66,0.73,2026-04-25,0619,SNPP,SNPP,n,2,291.24,6.67,D,2
-2.00817,121.41765,333.32,0.66,0.73,2026-04-25,0619,SNPP,SNPP,n,2,290.39,6.67,D,2
-2.01299,121.4222,327.13,0.66,0.73,2026-04-25,0619,SNPP,SNPP,n,2,290.96,7.14,D,2
-2.88411,115.25876,331.43,0.49,0.49,2026-04-25,0619,SNPP,SNPP,n,2,293.1,5.41,D,0
-0.97745,122.00563,336.74,0.74,0.76,2026-04-25,0619,SNPP,SNPP,n,2,287.92,8.3,D,0
-3.98125,102.52473,344.02,0.48,0.48,2026-04-25,0619,SNPP,SNPP,n,2,289.88,23.76,D,0
-1.9625,114.36824,334.25,0.44,0.46,2026-04-25,0619,SNPP,SNPP,n,2,289.47,2.98,D,0
-1.89539,113.70672,350.18,0.4,0.44,2026-04-25,0619,SNPP,SNPP,n,2,281.64,11.1,D,0
-1.89666,113.70957,333.85,0.4,0.44,2026-04-25,0619,SNPP,SNPP,n,2,281.32,3.69,D,0
-1.89721,113.70593,338.47,0.4,0.44,2026-04-25,0619,SNPP,SNPP,n,2,280.95,3.69,D,0
-1.89311,113.70529,330.3,0.4,0.44,2026-04-25,0619,SNPP,SNPP,n,2,279.39,3.69,D,0
-1.84399,112.04914,348.33,0.48,0.4,2026-04-25,0619,SNPP,SNPP,n,2,290.49,28.15,D,0
-3.00554,103.60228,345.62,0.4,0.44,2026-04-25,0619,SNPP,SNPP,n,2,282.26,15.38,D,0
-3.0023,103.60483,328.41,0.4,0.44,2026-04-25,0619,SNPP,SNPP,n,2,279.56,7.49,D,0
-3.00286,103.60121,341.48,0.4,0.44,2026-04-25,0619,SNPP,SNPP,n,2,283.34,7.49,D,0
-0.85525,116.93072,347.09,0.34,0.56,2026-04-25,0619,SNPP,SNPP,n,2,290.38,8.07,D,0
-0.85481,116.92874,367,0.34,0.56,2026-04-25,0619,SNPP,SNPP,h,2,291.11,5.75,D,0
-1.1193,114.19456,340.86,0.44,0.46,2026-04-25,0620,SNPP,SNPP,n,2,290.65,5.32,D,0
-0.72661,116.30302,330.85,0.62,0.54,2026-04-25,0620,SNPP,SNPP,n,2,283.59,3.45,D,0
-1.10095,113.64841,343.87,0.41,0.45,2026-04-25,0620,SNPP,SNPP,n,2,289.75,17.67,D,0
-0.8929,114.95123,342.2,0.5,0.49,2026-04-25,0620,SNPP,SNPP,n,2,295.79,4.89,D,0
-2.55132,103.2646,331.44,0.41,0.45,2026-04-25,0620,SNPP,SNPP,n,2,290.54,4.12,D,0
-0.36332,117.35877,330.43,0.37,0.58,2026-04-25,0620,SNPP,SNPP,n,2,281.73,3.7,D,0
-0.36151,117.35702,339.11,0.37,0.58,2026-04-25,0620,SNPP,SNPP,n,2,280.56,4.19,D,0
-0.86484,113.72621,337.99,0.42,0.45,2026-04-25,0620,SNPP,SNPP,n,2,287.75,11.61,D,0
-0.86543,113.72246,338.75,0.42,0.45,2026-04-25,0620,SNPP,SNPP,n,2,291.11,12.31,D,0
-0.42973,115.69494,331.77,0.57,0.52,2026-04-25,0620,SNPP,SNPP,n,2,292.21,13.12,D,0
-0.43055,115.68972,356.88,0.57,0.52,2026-04-25,0620,SNPP,SNPP,n,2,297.03,30.28,D,0
-0.42575,115.68895,367,0.57,0.52,2026-04-25,0620,SNPP,SNPP,h,2,293.07,30.28,D,0
-0.15213,117.37623,333.47,0.38,0.58,2026-04-25,0620,SNPP,SNPP,n,2,291.5,3.92,D,0
-0.14669,117.37547,341.77,0.38,0.58,2026-04-25,0620,SNPP,SNPP,n,2,290.63,3.92,D,0
-0.18358,116.08774,336.23,0.61,0.54,2026-04-25,0620,SNPP,SNPP,n,2,285.49,8,D,0
-0.18444,116.08219,339.9,0.61,0.54,2026-04-25,0620,SNPP,SNPP,n,2,287.96,8,D,0
-1.91584,103.25302,335.07,0.41,0.45,2026-04-25,0620,SNPP,SNPP,n,2,290.48,4.1,D,0
-1.95318,102.63589,330.52,0.44,0.46,2026-04-25,0620,SNPP,SNPP,n,2,292.65,2.01,D,0
0.32504,116.94252,353.18,0.36,0.57,2026-04-25,0620,SNPP,SNPP,n,2,295.05,7.85,D,0
0.32306,116.94205,367,0.36,0.57,2026-04-25,0620,SNPP,SNPP,h,2,295.31,7.93,D,0
0.27176,116.42857,337.62,0.33,0.55,2026-04-25,0620,SNPP,SNPP,n,2,294.49,4.22,D,0
0.30947,116.36798,346.1,0.33,0.55,2026-04-25,0620,SNPP,SNPP,n,2,294.66,3.48,D,0
0.3414,116.30603,340.98,0.32,0.55,2026-04-25,0620,SNPP,SNPP,n,2,293.59,4.45,D,0
0.33929,116.30427,337.9,0.32,0.55,2026-04-25,0620,SNPP,SNPP,n,2,292.8,2.54,D,0
0.50436,117.21393,332.32,0.38,0.58,2026-04-25,0620,SNPP,SNPP,n,2,295.56,3.08,D,0
0.53138,117.24525,329.88,0.38,0.59,2026-04-25,0620,SNPP,SNPP,n,2,293.39,1.89,D,0
0.53085,117.24181,332.15,0.38,0.59,2026-04-25,0620,SNPP,SNPP,n,2,292.85,1.89,D,0
0.39889,116.28609,339.14,0.32,0.55,2026-04-25,0620,SNPP,SNPP,n,2,292.55,2.38,D,0
0.40219,116.24072,367,0.32,0.55,2026-04-25,0620,SNPP,SNPP,h,2,294.57,6.47,D,0
0.67603,117.56654,336.43,0.4,0.6,2026-04-25,0620,SNPP,SNPP,n,2,292.81,5.64,D,2
0.628,117.10924,333.13,0.37,0.58,2026-04-25,0620,SNPP,SNPP,n,2,293.78,3.08,D,0
0.82738,117.70591,336.48,0.41,0.61,2026-04-25,0620,SNPP,SNPP,n,2,294.62,4.19,D,0
0.73463,116.65797,332.21,0.35,0.56,2026-04-25,0620,SNPP,SNPP,n,2,294.26,2.13,D,0
0.79918,117.04745,330.25,0.37,0.58,2026-04-25,0620,SNPP,SNPP,n,2,293.34,3.8,D,0
0.82791,117.1272,338.1,0.37,0.58,2026-04-25,0620,SNPP,SNPP,n,2,295.88,4.76,D,0
0.82738,117.12369,349.83,0.37,0.58,2026-04-25,0620,SNPP,SNPP,n,2,295.83,4.76,D,0
0.85781,117.28594,367,0.38,0.59,2026-04-25,0620,SNPP,SNPP,h,2,296.6,10.41,D,0
0.9566,117.854,330.2,0.42,0.61,2026-04-25,0620,SNPP,SNPP,n,2,292.99,5.63,D,0
1.00241,117.20325,330.33,0.38,0.59,2026-04-25,0620,SNPP,SNPP,n,2,294.03,5.6,D,0
1.00775,117.13094,334.87,0.38,0.59,2026-04-25,0620,SNPP,SNPP,n,2,293.82,5.89,D,0
1.00722,117.12758,332.31,0.38,0.58,2026-04-25,0620,SNPP,SNPP,n,2,293.21,4.07,D,0
1.00313,117.20482,339.41,0.38,0.59,2026-04-25,0620,SNPP,SNPP,n,2,295.03,7.82,D,0
1.01354,117.19981,334.22,0.38,0.59,2026-04-25,0620,SNPP,SNPP,n,2,293.25,2.48,D,0
1.00848,117.12894,353.17,0.38,0.59,2026-04-25,0620,SNPP,SNPP,n,2,293.73,6.7,D,0
1.02622,117.17284,345.36,0.38,0.59,2026-04-25,0620,SNPP,SNPP,n,2,294.21,4.58,D,0
1.03131,117.13293,329.51,0.38,0.59,2026-04-25,0620,SNPP,SNPP,n,2,294.4,4.02,D,0
1.03408,117.11458,328.9,0.38,0.58,2026-04-25,0620,SNPP,SNPP,n,2,293.09,2.54,D,0
1.04489,117.11268,367,0.38,0.58,2026-04-25,0620,SNPP,SNPP,h,2,293.48,7.79,D,0
